jcs-JobTitle href,jcs-JobTitle,css-1h7lukg,css-1ey0anm,css-1restlb,css-18z4q2i,css-o11dc0,css-o11dc0 (2),css-o11dc0 (3),mosaic-provider-jobcards-1f1q1js,css-18z4q2i (2),css-18z4q2i (3),more-items,ialbl,mosaic-provider-jobcards-1f1q1js (2),more_loc href,more_loc,css-1yxm164,css-16euvrx,css-1r2rz3d,css-19e4dnp,css-198i6pb,brandingLogo-image src,css-1restlb (2),css-dpbozm,css-dpbozm (2),css-1t13nic,css-19kaor0,css-19kaor0 (2),css-152qxwl,css-o11dc0 (4),more-items (2),css-14rqksf,css-o11dc0 (5),css-o11dc0 (6),css-o11dc0 (7),css-o11dc0 (8),css-o11dc0 (9)
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiByC3ECiiXeNcJUKEURQzepTI6adHhLQsLmRsDWZJO0CH8dVVZ8nG0qAyYt4T3wUXxHFJhP6bxoqVBlw0ni-AR4FdFdIXisqimCGYT1lC0AWhOVSx7wP5gO4usVuWKPgp4U2ITevRteUE5pxd8KKEJHd1eFATAPSqIdtgqIYGVEG7RKjYeJ0x6cVYHZSexqIvHsLvhwQDCTexv_pvfyvNlR8boRVkKx8DhLDt9EyzjZCn3iNawu8gVu5iLzYPijKVVJnDpKmpVRdViXkF2u_SRgewUpaKR-GXrqlZnPm2zMPAzaUohAgpKtAtW3UvZTezrDd8L23og-yHOy4zRMA-8CLTNrXlYaU2UW4UoW9bzIpGnHdoCOs5SjxFlQyUEHE8JJaFkVmXOJqgA-8whrvaqR4fDenjx3-LNNay5DqZPiPWkn-xxENXplOmmfBtYp_v8zDSs9LWceFS1MNu_dd9Qk9DpyB3JJvUyTHogUdwN3N_HFEa3xo7KN0YNWD9ifbpR3tdTky6Ts98RT3_4Bqtu01bityQPUaU2qAiwpQms7DcjfKIBUYSuk152n5TUDWgXORyGSry2wLiBsClWDhw3bs5_jqiEbrV14xR_CRDAbX_LompIiO7l3OVr-rl1V4LKnRkR9-pLI-EmeZbPd_OMW3F512NPXGvQs-imxsscCTNnvv3mN95TRO_wlXpF7MWUwuu5UQc6EHe3w3WHrF1O5ZcleEanqJ3ntwP6OjfqyQNDWhHSV_YsY7puomMe2nLoAotfAEtevfkFkbpvphKoYbkk5occPothoZmPljoiYzwPFwS84nRGtt7fbZrLxO-dQWY-ZftRmb&xkcb=SoAa6_M356-UwKwHYx0TbzkdCdPP&camk=nUmJqO2E8riucXEezrxm3Q==&p=9&fvj=0&vjs=3,Mathematics Teacher - AI Trainer,DataAnnotation,4.0,"Remote in Colorado Springs, CO",From $40 an hour,We are looking for a math teacher to join our team to train AI models.,,,Hiring multiple candidates,"Full-time
+1",1 to 40 hours per week,+1,,,,,"Employer
Active 13 days ago",Employer,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Az__Yg46YqPxzc1dmhXY2iP31bi61Cb4He2PRLRqmSLLDAKzRDoED0KsUlnDVTqXgst4aCaE7_FY9yxyN7K66MWO9kit1gqeJoSuklspsFxHnjaoxg0n52g3LQdLr3nmAXGoo0E7ccC76_U4idE61CPMfvS3edaCp9KAqsdRk2-pn4_3BmEqkdBNYa9UCEWL6MwT39cMD_3Nz2FNXpXPIOpijXW6-ouYjW_BYSX71BFPYCybGIA1DB7L6RxdWdCCYxafdq0Ln5nnqUxSepnMLTD6-vQgKIg_kCoRntScSxq8Txc94zLbBvLopMXs5nP9Zf6flIcpsJvMU0iLYLtG_AmibwNoX7PBtdFvasYLwY5B_zZMtSSRSfB4z3LY0xdBe-bOqKreTuPHl4GVbye3wfPT53AZEbfV3kVkMjeVnV2UmyBP0EWpPJ8jiQuIxcT85hF-KlnBE-5bLYHKqDhxEyWyrSlw9R48y3Kvl7e3zOY_ZflNc7NxbWPDdg8Wq0AABHi9clrRKZZRNidX3o_Rs1_ts51ZO_Nn9tTxMB-VYbOSSiGuNVlkvro9ucOXtlpCGIHolMBtEgVUMC0ZnfeM0KEhdS0M3VGp4epeb9SLXk6yW4Ye3huXFR1X5pubaKosWC2ChxjxoQobi1dHV5pusoBy1Q5ha0Gi4=&xkcb=SoCu6_M356-UwKwHYx0SbzkdCdPP&camk=nUmJqO2E8rgC18CfDoQ4Uw==&p=10&fvj=0&vjs=3,Sr. Data Analyst,V Shred,3.8,,"$105,000 - $125,000 a year","Develop comprehensive data solution plans that empower stakeholders to make faster, better decisions, backed by deep analytical insights that drive business…",data,,,Full-time,Flextime,,Easily apply,,,,"Employer
Active 4 days ago",Employer,,,,,Remote,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiByC3ECiiXeNcJUKEURQzeoO7rinWDuNp9o4B5MIUdpT-9uBS8z5ueRCySyrqh4wRo7S2cX2CY5-uULMmQRlr3l9YpAKSj2gPeLtSZjA-QfpN_EfqGiguk1Cz5A5NHkzsnQGahYdY5oQTAxQSuocf86P66u_oP1QYMjb0GuP4lxraThFJstRXUP0h3Gus3U2txqC8TRNbP6HVQ5IqQGa5aYr44Ddd_ytlgDi_60gDXeFX-nbMYzEwTjTX8lRRolN12-lQFWupwlDbqMIl7fYQAdZ3QhJq4ktg4Y-hf4zkVkkQEM7TLpXlFkUDKGjRUtBiseTWarq73FiTV_I8w8WipZrNTLlLNGsPMr5B0908FE8u4GwDv3FVv6mZh_9ynfAPOdmaOjx5SZSL48UR4yH5hughcdnLGDw0XxNf3a-PQwdO6tikCs6yKCbWxQ6-3vuGJjb9-3cx4pe4348HNVqA9VUCkQLz-cQ0IMtoN0pKtqt-48OlSotR3jR_6Nio2ShRS5hMSieu9uRtn76HXETwMjctYffzs4F6Rek7VcSER_Ba998yXSwiMWUAb60oZMkz9Gz7QpWOoQa-1gdQqb3yhUDQ0xbw9qSENkWYWyqldydJME-2SKM4elwTQicb4dWZTBSCQHvdK0WlVuVqUIKDajUJuGEFQXpy33VJxySMIhG_G-gaO0KMY53DVGG4vY4n4Ty3HkCyvdXQMHbvCa0ErYOtHvLvldmsqfh0m46dMlgVoCNUUcwRttoomsh8MA5_VihXWmyrnI2pEwPOXuc1wq8-YTH7cOnRo_YbRZNpWkWHYiTp7s5QPO1KrRAjTvmDQ==&xkcb=SoAz6_M356-UwKwHYx0RbzkdCdPP&camk=nUmJqO2E8riucXEezrxm3Q==&p=11&fvj=0&vjs=3,Biostatistician - AI Trainer,DataAnnotation,4.0,"Remote in Florence, SC",From $40 an hour,We are looking for a biostatistician to join our team to train AI models.,,,,"Full-time
+1",1 to 40 hours per week,+1,,,,,"Employer
Active 13 days ago",Employer,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiByC3ECiiXeNcJUKEURQzeornFqE4H4C61eV1lF-L1P2rGiB6U1EvIfrVUkK5Y2PvIubmUGt--XjsmNCZVDf5oUElo41FRpZMgDs4eAV0owpi8RoEz4J0AM9jfanvcXBLZzUBdTJHAwmgCQa224byYcI_s7k6zFpSyAsWpVOXCxYCs0lJtCQjarmrNubzIOEyh-cW3GDIQqUJz0D5InxNdTPo0Ct-GZ6f8KHhEl-oj_pmQNTJCA28LfrBQUD8lRrBwkBFx-SyeNNouF0rU9nqxZyk-14rJb_tyxrJX43Bl3dWx23PsgUUFd_qojGaKpQVtZ4QtUy9P-LqhddOkAE8AUu4IughllG8rwAGhqeaj_n7g13A8Z0TfoRzgFu3NuasykC8j3o63irr5mlXOJekilZqoopnXN7nwpP2PY2o3ORbHaCPG5hbPy1VuFRJUI4y5XeDz3WUn3edOTx2BpM6E8pJ5kMOcIM-ZxDwQ1PVTYUIrOOTPRoTjcxaRwn3M9dB1mXQpYJmEya989VBYbcfYe9qgPhyXR03w_BuXQDkgSKvvFoyFXpPK4pYtpOCGELJry6p6gynRJozATdVAiSULZLx44XRyCzU1u8jM3OkDJ7nKJBnoIZWTHofJWgwMnC-AyycOjoWO7whFoOuUGIEmyMZwXGT26M1NhNrJ04MtlozoG2VaEHir7pMaFFCaJwGGm3vYJfrpan5AT5B-8cNroF-HI-2sBMB--wcmz938ievkJKycRklFU7MJYYbHJTnINNKDT7xNz25Y-OvKXgsLt7nqKjeJCnsyTNFDMNvEVE-EHHxWgif4yIOH4oHupBM9lWCtfg2DE2&xkcb=SoCH6_M356-UwKwHYx0QbzkdCdPP&camk=nUmJqO2E8riucXEezrxm3Q==&p=12&fvj=0&vjs=3,AI Trainer - Mathematics,DataAnnotation,4.0,"Remote in Seattle, WA",From $40 an hour,We are looking for a mathematician with an advanced degree to join our team to train AI models.,,,,"Full-time
+1",1 to 40 hours per week,+1,,,,,"Employer
Active 13 days ago",Employer,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CeXNZYxOzgf11O9-TFJft4I5QLQjKTqoL33Rtx55G7TgpRPuNQ6zrqEqHRa8g3xGR_FC8L0DH6VAZgAP1L62D9ZAnUIvZZL_etU2aceJ8_33Zloq9FW-eVczv3f6Vm_hR-57qSRF33HPJi23vZL2S0nji6s3OUfCKBZS9k1W6olC5OqEiMG66jscxNYl-z86YVHenFWXocYAutKaLJjjhJRTct8uick162fLTge80u_rWAjloh79JohjUb4g24PjnUvEJJ5VgkH2KLzzHvEABl3QK4DGbGYlb5e17MjVZJAkYOVKUu9qFYUtQA0jOx3ArSCtscy-TgfjDNWbxiAomREDnK84hdFmpx9csZ78hptVsY9C9_9RPtRU8xNTzfSmhL76ui6aMApjtvsGs4HpAMLz0y_dckEq7mlfuw5_DVPKa0CfuaQr32sQqbIKwSP54hI3jcxrYiwE63ToBh_1eKL5Lwz-v0CjFIflyEJIFA5Gk5pNZO138WCiUoe47roGQ5Ajs_isTLirjlJYq1azMUNB12ORuqHyD3MusihgJ2Zn1jZT7F9WQXkPxzkX0o0C73eS9KTm8wf6Jk9cG6OuYzGoYvUh0l3igFKb-txqLKBPPh89Zxl88TcaCCBQeckz0etBcnWrHLbZKfeFo7psUMiBimK6JNb7uimWkQv0OlZIO-ctoq1CvFM1IWZbpLm1ZCZqbiMg4v33k0EVM6nUtgtiC_ACPUvUK3l5r0a_RKvEihb6qggsK7otY_ul-EsZAMsnOjgvvmRno2QAxUN5HDi2mPr7H3qLfyp7FyuADUGA78RkKh4GnQ_s3aACGo1Tk=&xkcb=SoAJ6_M356-UwKwHYx0XbzkdCdPP&camk=4HOcmqOLYrCgjP491Ink8A==&p=13&fvj=0&vjs=3,Machine Learning Ops Developer IV,SPECTRUM,3.3,"Stamford, CT 06902",,"Understand the overall processing logic and rules, so that one can design and build enhancements and diagnose and fix issues; the successful candidate will need…",,,Typically responds within 1 day,,,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CS9OvoFECSAVUxE6ATiBlPssWLRLC35EUIfwtQ6eOeF3tB17u2tZ1mrXWeEKZWl8NSWhx1xOwx73tfWuAI-YnK2Bl7-U_QKZS5wMsACVxhVqLBXXhsCD7GF7gReIGr3cwWkPSsU5fg5pm43oALWwfVS0L9sYSYpoTUZ0FmdvP5jtgf_6Aq_jXyUedXYSkH02E4NRQ4zGz5EZgzZ_NPBdNxPdBsHJ7FBxGoyrwXw7_-2mwim4L3LfS3HJxSUSCEBQElJ3r1YNydDkIGQ6X8OCiR8iWXfNkRxyxrFXBlVttgyK_qsfTU7I2-j7kloQ8G1HlL6Ktjfxpkbv3XNHectN7pT-qnHITw4pLV3I9BwFN4PP5x1KA2WErTKocGEes2vETS4T03XjcrAZNsf_yoKvyyu4laghdQaiOOw2L9hqQQ5uXTeVCuMiFcQfXJHlDzcUcYX0rdagUpAX95VD493CW0aWivsfxm2vE9ForZqQdnXFOdqfFsb70zpN0VDeDm9HInW_eMGpxRk2R4zsoDpQlRrUUJYVKFSblr5gZCMOFwmoeZ3V6JuwbcQF1cGoe_zcbHN6d27VX3QMPNd6dF8JMV_K8tfXrGl9hDnmBYPaGjvubsXL-fJuz8L8yCl-ZZ6yBJo1qrz5NG4YpFC4PcajwWjQ0ocB2zGhk8QCq00Mq6MsQVlvXmrT7u&xkcb=SoC96_M356-UwKwHYx0WbzkdCdPP&camk=nUmJqO2E8rifCtL9A0sYcQ==&p=14&fvj=0&vjs=3,AI and Program Synthesis Engineer,Phinyx AI,,,"$125,000 - $145,000 a year",Work closely with applied scientists to integrate new SciML capabilities into our product.,scientists,,Typically responds within 3 days,Full-time,,,Easily apply,,,,"Employer
Active 4 days ago",Employer,,,,,Remote,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0De7scZMGRktcRm1xquClSEeXRaD9t0XBHJvo7d6kcpE4H64IEDbL6Gbs4mpVaXPy11qW-e47OOrLU7kLl7mZHbbes2epacBQkc2ncqn0nekHSwQG4jp3n1aAiodw7QK2KOwq2B5E6mMOLOJjJ6NO9cxR1KYUvjAfgJyvdIMRT9hWo7iX9GF3iCBrLEZMQgkDNGb1j_Q8K1LuA5iSADUdrRgFwjiZfm0d4T3UX2AJVSkp1sLXjHuGi1UXV1gI5bNNGkO31xPi-7J-Lm6nlzckk9Gx2QosejnEC9JuDQGSyzSW6vZ16WUrtd7hMX5p3BGDD2xDvXHxHTAiWB67gAAfFLCO3pfho7vtp09IZB1UpWPZiM_Ho_L9EY4ZW1No9AgMnOvQlqfHVG69EPF7o6rQfLZEg2rkMN93q6ZRMupTYplyRkGstmb6pAtQKrRiLjI7znYa9CMpSv82ZUDcxPjhyqYOShiHuRgFmjLJmQJD91PsF5TYD5wv2I7PBmDDX0Ypj9IwQEyuVnzCkzVgLFL_PWp2NlVYqKqSsihvKRXIoUYOyzAWcehMdcQYIwUPghyhbzsflmsbdOqGkncjf6v3zbpL2wZsIgtiHVEgNvAduYbz1HfAmOO9Nrdiu_7I1-XOhoeTD7w7hagxAWWX4VtTH6UJSd7yfrZ8l1QIFL3Kia8O-txmmOXRwnogAirz-mrP_mxuNGLTwES_gH5GuGcPu4OEl95n2GS-1zb8o97hwr8BfgVUw5OC3bOdSSOWcFQi2jy2lxy8Y3-QbhwzLCIWL5eaKGQvOPTen3SQSMh3YvLsXywPAUL3g0rk2twYztWz1_zXjh9_HhwS5Jw9flUsmyeqCFGBYzLQKs1RzGKRovRM5tTAHuYW6-HaFIvVuk-wIX7onVv8XV1BjRQp8UqcWQSAiapzFZZRaXonmbdvp_ma5z2aPh0yfu9gxh9GQUkVYYyivcAhfS8LDUZqdBfnwm3TqpdTOBzuLqtTkPxLEecjdKIAp7JkbAL1Q4FIEhrqVkXAPu5I8HL7FUwE_i3Vzv-qeIn8Osi8_jhL-NzxZxKMd523ZqU1o0ATQ8g61qAIYTmp0StoF6A-CyXvnyEAJaR_DpHtJ3s9xRN-B983GF3fD49gkqATV2SPJbo8ObKbfNjDuRQqwBRH6aZUHtCjv5GSlBc-6Dm8gGEJQQCLLvXqOIzmZW-6nIDby2WdaZrjl76MmZorNH4ZHskbfqXLmcddcFCiQxadPzLJhe7ly1zB2WjUdml1a2zBDnzRecrMfC7cppN_ImJX3RsumdHpwSr2Vp4FcYJA1R7L5NwwtMA5isQSkx-Rkk9so-67usTtspamB_J6EwotHkh9nNRO2xYuQ4ZA5TUbf57K3KNKqpTslaNKeMiNO1tT9zE2JfoenBJc3zmpmCtTi8ljjD0tS8eUfMyBU1jio=&xkcb=SoBK6_M356-l3OwB5B0LbzkdCdPP&camk=nUmJqO2E8rg1pN7yf85AUg==&p=0&fvj=0&vjs=3,R & Python Data Science Tutor,Outlier Ai,2.1,Mississippi,$30 an hour,"For non-core work, such as during initial project onboarding or project overtime phases, lower rates may apply.",,,,"Contract
+1",Overtime,+1,,,,,,,,,,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/e6cbe87f729939dc98b4afbd3afbee34,,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiByC3ECiiXeNcJUKEURQzeoO7rinWDuNp9jqPM3q_QuwIVJgedWAIBsJbVFfHyx_oaoHLKSFaERQqGOKDkcwQJBPmejX5_0AkJ47JlJp78rDqUa2_zdlMsTuZcvF4iD7YAZRav72G-KvpnKyxvdaSaSv39g5cPjxryZZD5uAxnE21og3H47i7UzESZ41GKvU18flXt45Zc085Js8Sm3IDIE34QYqzEXBuU3fyzHYo8_uPrP-kf1nN11s9UD2Q0FRpsn_wEmWkZA3vuOEZFe7q44isOE4iQOYiCp7abMEKOfQQhto1-L0kuK5425kObLiFa27BjWmK0Hcj2Ep2he63HPSenq2X2TlTQNXmlYUQIX49zUztVB52DaOPxpVF-s1WsZcVG_NutCn_t2XDAl05wbSwSIAyy4EMQwMuiMmknoq3m8KL7KDIpExqS6tIHkpq9tNINMh1BXe3sHfBzxqaMUhNl3JXNj-Y35UAWkYl-cKrEw58_RFU6fNhSRbHuWFbAyuxVLnoo1BGviPmt2TidwPqRNle4CUtyeVTmzYyxJQeaHgpdSzvIEDiyvIRs4q_w-41WLJxisG_PhkRdfJbQR4q0ADvWB3t0zPq3Uuq2tNXOYGLi9fcz5bukdWi_B4oRThl8lrR4FLWdpVKBNRMdMUWSw2ait9IJdMBkpDgPfiuZYyvmDGOp65SOS7F8289CurUpQ6JfrxIvGJQFFWk9Ct6O8jFf5VWLFE-6GHds3ld_xMMFYElPh83j6O6Z40_cX-1kDaDH2Xayh6b8UEEN0zCICJEXgnHA==&xkcb=SoD-6_M356-l3OwB5B0KbzkdCdPP&camk=nUmJqO2E8riucXEezrxm3Q==&p=1&fvj=0&vjs=3,Data Scientist - AI Trainer,DataAnnotation,4.0,"Remote in Fayetteville, AR",From $40 an hour,"Proficient in data science, arithmetic, algebra, geometry, calculus, probability, statistics, and inductive/ deductive reasoning.",data,,Hiring multiple candidates,"Full-time
+1",1 to 40 hours per week,+1,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrafp5iudf85g&jk=7fcf3fb5c86a424e&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D7qkqTyqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,"Employer
Active 13 days ago",Employer,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C4Tabrtcbt4ExmXtHRH1Po8yB0VJ0sezETT7KgwkmHbkEJRsgbsi-m6b45JdzewtcXc9KFkDzovRyEYtZdaCZKFfFyvlL9599puUduB8vVX9ZkLx7baR5RXbd692Tgc0czt-6wmrFyThBZpPc1nik7bulHov0R_fQieK-2k4mVZSIbYLR6YhDL1YEXgnkzgY3Ip_vwvyr72VTXNB1C6TUxuqkcSBB7PogqfsyZ5Cm-P8FhauOwahQTjFOqQpbUIirQYMxKpjILc2dhTjWGiLck6wwjke1BiBfl56WS3cKiu4HTIKHev008VN3QSSHHvFFw-QlYE0nOhV5B3L96ZvykkD3hFhI8RUzrz0SlXzAAZzAvjfDVtKS3hUCOLisQ9JaKr50mpolfc52pb1JS094c3HRwoofe7vw2BgdgMRyK0YLn_CSbkv0_Xi21Sv8kUAdDfCFXEvZRJrH8NeQH0xe6TcOE6mMRp0-dlDFew75U0RjT1AHAQmx13ncCkDeFPuqxCVglQkMFSNvBgRjmWsZrqRAugnp1MdRMim2Yu2mT5ej6PYb_Pc125m9-GUPntMwFXR3n0zL8enNXWvu_WtIFgZAfJdjFmcGUW5aiqYL0DZBOt6P_Cu1LgfQzOS6pjVwbX2UUZqxY5RsoOTojepQB&xkcb=SoBj6_M356-l3OwB5B0JbzkdCdPP&camk=nUmJqO2E8rjhxyOo_psMWg==&p=2&fvj=0&vjs=3,Staff Software Engineer - AI/ML,OpenAsset,,"Hybrid work in New York, NY 10018","$150,000 - $230,000 a year","Expert proficiency in programming languages such as Python, with a focus on data engineering/science, machine learning, and MLOps workflows.",data,,,Full-time,Monday to Friday,,,,,,"Employer
Active 8 days ago",Employer,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CAJHeb3OfudGcLfW6L5LB_sawt8DUVgpKxtCk7hQ1f32ttkY2CJuv8d4LC0xF_7Kp2ZdzIrt9YV0gtfeFiBP6GrY-Y6T6OhAFzS1uAMVNoY03oy8JmmIhBbf3LWMvKKcfmQ31naXSoF7LTE7He1tJYFoHmY8NozCkFk-Fj6znwW-WrmOXC_V8CTS1KYDiwhQTKKrXMv-iDWHoJ6WReXFSOn6zfVhU4Y4Rf5kLcWgKDI0Rrx4cydNdWOsNnhQg-PML_LzsZhhbrNNufM0HRB9BZEaXkEV0VZLQogc0_E6w00cvM7JmazEWdm7-6e6Qhi7VgxfxUlFRxgRGD5VMOstgO0wrNf3XddFNRFonv0DrWytnTFMpkqI5pyYMim_L1aKfJKecw4q89f3_WCrXDrWvmdlKYwhpPEzJLJoFU7-2xCvgadWg7O-kgNjt1VemD-kMMmQ4zNOwaD_5piZp_MqHTfFTlPnfXyAPUad4MneubB-9XyVp_wAN8H1S3y_ce2Ukzb3e64l4LimqriAKE0wCE6cJlmM16yLtw7Ow0Xxpnj1iyArmWd3oSiOxeq0Cg8OZCNVUxM-z1m8rxrkj7K_-8bhegxLF6sOCmDphHMfkC4VsA_IY4lBfRi68bBhcjoS_NOcrbOotuE7Mx3ekgNm1dyXqdo29kzZVzvGOfv1Ftjw==&xkcb=SoDX6_M356-l3OwB5B0IbzkdCdPP&camk=nUmJqO2E8rhc9AF5Au5kOg==&p=3&fvj=0&vjs=3,Machine Learning Engineer,DeepSig Inc.,,"Hybrid work in Arlington, VA 22203","$150,000 - $200,000 a year","Demonstrated ability to lead and manage a team of engineers and scientists, with a track record of successful project delivery.",scientists,,Typically responds within 3 days,Full-time,8 hour shift,,Easily apply,,,,"Employer
Active 4 days ago",Employer,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CnM4TERr6XuVBW3VTRACvDXDx9S3Pbn6a0SwhkmoLTiByC3ECiiXeNcJUKEURQzeoO7rinWDuNp6LXqZNgzB-3BHr_ICFD_Ib4cF_wVeY7yqylFdLiGYg1FTphhlNPGkvWDu0NV1bvQW8fdOExcUczBDr1W8npNdBCQ9Yl4iUzlk_hqbA_OmKfQWYF2WGeqBE-f8tV2dGfXQVWLxg4DLNMUzj8ZF1cCxB2XjcwYkz7mhiplP84yKXWy5SxOzd8ybNxhpRiWVtp2LHpd8SdgktK6vX_rSJH8UgZNPE7DmiqT_GtJNY4lR3-R1J__QQPSM4TxJZ26J9HO-1cKs-uGnVH-ngOGmJIpFWKPeedZ2-ZoSpyBr6BXGsKI7d-zZwGf0p0yx3o-X4y-TV8i3S1WUleSz9AosvwbFbe6vMj30kmnHR0b0TCz0XW5h5_YBKGYsuFZvOzwzGKZkLO5erudsdf4AIvH5xCQbUyIYwhmGfDLFyOg1y23oazeJZjX5wuuk8JDD2PA8mHSUhxfkc8xN55nT1jBxLhZs8-Kp1QP2tEMBKiUodBXKsuExO75wGR8BXR0kWZV_ZfKZJePC_eK4zkofUd-SUWJ6_XD6LeBharuc3lXvEeeqOhIZdxJnJf1Zx-MEVbL5Ir3gXSXjkGLEGsN2aZVjqDJLvsTdfRlmcReWMib9aurCcqR2kGFn2Gt2j7br9ubAocoqaeHUmqHB7NT4XTnc7Ecn895Xoh5UfLEbZdNEtYbw_c4xCARVphC06jnjJ4vXfkjMGlSyabOZ3QyMS_SE3iiUJtDP5UAXYHpcYzzDUylfx8KYs0dgbz1RFLIbVUmP7P8zve_pCx3Ud01brOb_mROgw=&xkcb=SoBZ6_M356-l3OwB5B0PbzkdCdPP&camk=nUmJqO2E8riucXEezrxm3Q==&p=4&fvj=0&vjs=3,Statistician - AI Trainer,DataAnnotation,4.0,"Remote in Laredo, TX",From $40 an hour,"You will measure the progress of these AI chatbots, evaluate their logic, and solve problems to improve the quality of each model.",,,,"Full-time
+1",1 to 40 hours per week,+1,,,,,"Employer
Active 13 days ago",Employer,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CT6_zf9rkL8EJsBeFxKVbDfek70Xb3YcCVj7IKriu1oqTfDpwA-wMiXLB_suCBf21uiMlx2atsaKIbdmOHYER5Yu6mXdo-GKUged0X7GrBoahBkMbMYlgmHBM2FYrRlvsRl7UlY9q-NdM_Mk9cpz1KelL_rzHIRB4ICdcCHoF_jfh2IaRDtXrRco98iMhRRtHoDX2Mq3dHTPTLnyfqZISBQh6KD_Cg49s_fjspzUlqL3ct0-rQv-3lco8R5vnMMNFTmfA5g2hp1x6FXeXtV-NqDusEsN0aYoXekEAyzY4RqGW3GxrpnxkG9aghupQlVp0vgI9-sHfgQq4AagsW1SSW9OyPd1HHxKIv8etJSJY52oADEfIt4DmaKdhhSHo2eoCJyjEAgTv_qF9Z-STEAPwYpCE5BCxmzeV789EYVbfrMCBIgAi9uD0cpmuAUmTphmW6tE6CAB6h9I7iZjRyCjTGDu3ziZxFJiX94TDr1AeTjh0rd487qNO1fgjM8kiSZdX3Uvgpu4XdewP3LTaTGw7VIhyno3jrdgHaSl82VLNOSp988O7Z263kPLcifYlkri-t036DYsesG4UUwx_yw7I6y9XiHWRZKMy08-mJ3pM-_spO1VbqEj5UoC25btFZB4HoEFwJYdrHaFMl-vFN7zbhBktRgJnPa2l4uHZo1jG-ycGyPBTFHUFQBUjVVfgoBjA=&xkcb=SoDt6_M356-l3OwB5B0ObzkdCdPP&camk=nUmJqO2E8rgmKyuPbfLFOQ==&p=5&fvj=0&vjs=3,Senior Artificial Intelligence Developer,Saporis Engineering LLC,,"Hybrid work in New York, NY 10005","$160,000 - $185,000 a year","Data engineering skills: Design, build, and maintain data pipelines, implement data processing techniques, and manage data storage solutions for AI workloads.",data,data,,Full-time,Monday to Friday,,Easily apply,,,,"Employer
Active 4 days ago",Employer,,,,,,,,,,,,data,,,,,,,
